Word,Score
pro-palestinian,355.47343711856297
volunteer,355.15381893785224
rebuilding,354.9719703627663
eventually,354.9385711365164
2007,354.39923815655925
coronavirus,353.6484945301474
successor,353.4770761595718
accurate,353.4770761595718
corruption,352.370106756852
peaceful,352.2886443325781
self-defense,351.1768951854623
frequently,350.9479042175696
rubric,350.89110573930805
contribution,350.28369301559917
publication,348.9957053616854
unilateral,348.0233308234185
recounted,347.88064325252316
1993,347.06490220578405
careful,346.65179179277567
speculated,346.5926555986094
council,345.94482324214675
de-escalate,345.3813506245736
fulfilling,342.186799840397
neutralized,341.75887404035615
recruit,341.1710508601428
cruel,340.955803058807
secular,340.955803058807
closure,340.955803058807
cruelty,340.955803058807
succeed,340.59786768657585
uncertainty,340.56363813643395
jerusalem,339.49164481018533
prosecution,339.4908982838559
speculation,339.2756504825201
regular,338.5423230912206
2011,338.31624402851605
long-range,338.2264057566513
brutally,338.15458483720744
returning,338.1501581688475
de-escalation,338.06434550848445
pro-israel,337.56478882947334
incumbent,337.40448454260326
conducting,335.8564027862399
high-level,335.64126566027954
returned,335.57461795309416
unwavering,335.44878633727524
evacuee,335.2070827002446
occupying,334.78366293366196
unimaginable,334.775756773681
pressure,334.5018781005162
departure,334.5018781005162
influential,333.523105968302
conducted,333.2808625704865
occupied,332.20812271790857
sufficiently,332.151566937659
wonderful,331.43874674105695
february,331.4018607008518
closed-door,331.35475311610395
so-called,331.13950531476814
1948,330.9573330302161
urgency,330.8673826029
reducing,330.8673826029
securing,330.8673826029
unlikely,330.72771095355716
powerful,330.3660068884789
sexual,329.52717522027046
public,329.4069044963091
ruler,328.649777759378
secure,328.2918423871467
rescue,328.2918423871467
reduce,328.2918423871467
reduced,328.2918423871467
rescued,328.2918423871467
revolution,328.2480129563865
scheduled,328.07659458581094
schedule,328.07659458581094
instrumental,328.0423650356691
denounced,327.6844296634379
previously,327.17527310380865
occur,326.5712701781061
supporter,326.1121331318489
communication,325.9638574543974
guterres,325.8783624195604
require,325.8783624195604
headquarters,325.8783624195604
required,325.8783624195604
requires,325.8783624195604
ben-gvir,325.5956025530312
trouble,325.4906241655472
rebuild,325.4906241655472
bullet,325.2753763642115
absolutely,325.2753763642115
occupation,324.89111760181936
2012,324.8632969299641
2021,324.8632969299641
decision-making,323.55951365571224
including,323.33512968547507
launching,323.33512968547507
announcing,322.9429647631019
2013,322.54109294058543
17,321.99271668254
subject,321.9479583356537
virtually,321.3231727626703
naturally,321.11752484195284
illustration,321.11752484195284
century,320.9748372710575
instructed,320.9748372710575
destruction,320.9748372710575
documentary,320.9748372710575
introduced,320.9748372710575
counter,320.9748372710575
consumer,320.9748372710575
countless,320.7595894697217
include,320.7595894697217
included,320.7595894697217
educational,320.7595894697217
launched,320.7595894697217
includes,320.7595894697217
experiencing,320.6271065979587
announce,320.36742454734866
announced,320.36742454734866
picture,319.9020974184795
produced,319.9020974184795
purchase,319.9020974184795
captured,319.9020974184795
capture,319.9020974184795
produce,319.9020974184795
spectrum,319.9020974184795
couple,319.6868496171437
refugee,318.69514268053297
resulting,318.3461095021353
regulation,318.3461095021353
1994,318.2341099123138
experience,318.0515663822053
experienced,318.0515663822053
technique,317.98817412990405
undermining,317.9539445797622
understanding,317.9539445797622
jurisdiction,317.79010681339514
accusing,316.2676019208635
murdered,315.9858170877178
reuters,315.9858170877178
resulted,315.77056928638194
reuven,315.5840522847263
undermine,315.37840436400893
eventual,315.3688044833905
2015,315.27464162600694
2016,315.0415140354394
european,314.3056645114309
europeans,314.3056645114309
funeral,314.1495529042613
're,313.92386177319605
actually,313.83474927600554
success,313.6920617051101
accustomed,313.6920617051101
accuse,313.6920617051101
accused,313.6920617051101
instruction,313.6578321549682
incursion,313.6578321549682
consultation,313.44258435363247
2018,313.2331892327542
requested,312.9991539465642
fulfill,312.70545364317803
production,312.58509230239025
municipality,312.36984450105444
municipal,312.36984450105444
insufficient,312.17060114990966
excellent,311.98421823973126
2022,311.4103498314123
frequent,311.3781375644437
courage,311.2785817375237
struggling,311.22539418435474
club,310.8908434835106
columbia,310.8908434835106
surprising,310.17161233480385
chuck,309.27565030824474
2023,309.08814584203367
functioning,309.0501526316943
baharav-miara,308.99346482880827
long-term,308.7450595594323
restaurant,308.6688119716285
return,308.6688119716285
struggled,308.64985396860146
struggle,308.64985396860146
bar-ilan,308.5725691067549
27,308.5397695839882
auspex,308.473469579943
resolution,308.4535641702927
outbreak,308.41025209702167
evacuated,308.3012767187789
evacuate,308.3012767187789
audience,308.09562879806157
burning,308.0851985935512
superiority,307.5960721190505
surprise,307.5960721190505
surprised,307.5960721190505
supernova,307.19430731605905
pulled,307.1655765163789
multiple,307.1655765163789
surface,307.0820251396497
suspected,307.0228889454835
quickly,306.6469225393225
account,306.3750565890209
accusation,306.3750565890209
conduct,306.3750565890209
37,306.2175655946094
real-time,306.1695193436788
supportive,306.1215674634811
generous,305.68214883047506
guarantee,305.68214883047506
number,305.50965837779785
burned,305.50965837779785
burden,305.50965837779785
unable,305.29441057646204
sustainable,305.29441057646204
journalist,305.26883371263034
journal,305.26883371263034
injustice,304.91089834039917
published,304.221670723884
meaningful,303.8458846470187
continuing,303.35416389772564
survivor,301.7631026969741
survival,301.5478548956383
source,301.3860364056811
truce,301.3860364056811
course,301.3860364056811
crushed,301.3860364056811
security,301.3860364056811
customer,301.3860364056811
discourse,301.3860364056811
evacuation,300.9842716026898
annually,300.9213112528676
continue,300.7786236819724
continued,300.7786236819724
continues,300.7786236819724
consensus,300.7786236819724
documentation,300.7786236819724
2019,300.5099661148519
popular,298.9910793490474
popularity,298.9910793490474
quarter,298.97255643809467
75,298.95111428003116
anti-israel,298.8525142275898
religious,298.7573086367588
76,298.7179866894635
brutal,298.58481818408166
equally,298.542060835423
abdullah,298.36957038274574
bull,298.36957038274574
ensuring,298.36514371438597
abducted,298.22688281185054
judiciary,298.2013059480187
1930s,298.1877621254731
judicial,297.986058146683
junction,297.59389322430997
truck,296.9696250088158
struck,296.9696250088158
ensure,295.78960349863263
tenure,295.78960349863263
tremendous,295.78960349863263
endured,295.78960349863263
injuring,295.1804132567236
europe,294.7168636460546
supreme,294.7168636460546
erupted,294.7168636460546
failure,294.56075203888497
refusal,294.56075203888497
country,294.0690312895919
fundamental,293.9533393151762
've,293.93329610482834
launch,293.8537834882561
2014,293.7103006471149
warehouse,293.48999647005166
continuation,293.46161856588316
product,292.9962914370139
beytenu,292.63044990480194
journey,292.60487304097023
injured,292.60487304097023
sufficient,292.58180028453336
left-wing,291.9452276757349
refuge,291.7893366990675
ruling,291.4403035206696
ukraine,291.37319210176724
unlike,291.15794430043144
guidance,291.0823681484386
running,291.0481385982967
portugal,290.3675636680916
suffering,290.1683203169469
murder,289.0800111062522
torture,289.0800111062522
supporting,288.9026588931407
survived,288.88389422397825
survive,288.88389422397825
seriously,288.8647633049163
shoulder,288.8647633049163
result,288.8647633049163
ruled,288.8647633049163
rule,288.8647633049163
university,288.67824630326083
eurovision,288.67824630326083
ultimately,288.6495155035806
eacute,288.50682793268527
disturbing,288.4963977281748
understands,288.47259838254337
instrument,288.47259838254337
understand,288.47259838254337
language,288.4536403795163
building,288.28114992683896
tunnel,288.25735058120756
previous,287.6055064506828
suffered,287.59278010119357
frustration,287.4589947241316
resumption,287.3998585299654
upheaval,287.390258649347
plenum,287.18461072862954
sa'ar,287.0180557917304
supported,286.32711867738743
upper,286.32711867738743
purpose,286.32711867738743
underway,286.1729913539625
unaware,286.1729913539625
request,286.0933479650988
al-mayadeen,285.97330575459364
tribute,285.9208575124215
attributed,285.9208575124215
beirut,285.9208575124215
buried,285.9208575124215
distribute,285.9208575124215
distributed,285.9208575124215
league,285.87810016376295
suitable,285.7056097110857
double,285.7056097110857
blue,285.7056097110857
absolute,285.7056097110857
difficulty,285.65696009081705
difficult,285.65696009081705
genuine,285.48593524138994
dubbing,285.33724413434413
justice,285.32209747502293
businessman,285.3134447887127
coexistence,284.93572468737034
kibbutz,284.74479641032315
featuring,284.47233158297826
refusing,284.47233158297826
gunfire,284.47233158297826
tulkarm,284.44835190805094
equipment,284.41319538881197
interference,284.1578830533979
ukrainian,284.05618698567804
justification,283.7010810929023
dubbed,282.7617039185908
upcoming,282.6926231797713
seizure,282.600306521854
kippur,281.91070728052205
feature,281.8967913672249
refuse,281.8967913672249
refused,281.8967913672249
featured,281.8967913672249
virtual,281.7534061095446
fueled,281.68154356588906
industrial,281.5477581888271
natural,281.5477581888271
authenticity,281.18982281659606
document,281.18982281659606
education,281.18982281659606
cautioned,281.18982281659606
constitutes,281.18982281659606
unknown,281.14916723338825
pull,280.25977053491334
2024,280.2573535485631
suspect,280.11708296401804
faculty,279.9609713568484
function,279.5688064344754
short-term,279.4789611635491
israel-hamas,279.26371336221325
opportunity,279.0101135612982
population,278.79486575996236
argument,278.77634284900955
dangerous,278.77634284900955
urgent,278.77634284900955
hunger,278.77634284900955
younger,278.77634284900955
boundary,278.6038523963323
burnt,278.6038523963323
burn,278.6038523963323
distribution,278.6038523963323
urban,278.6038523963323
obviously,278.5942525157139
nablus,278.3886045949964
substantial,278.3886045949964
prestigious,277.7036029964316
47,277.3867733011389
gov't,276.9200354552052
measure,276.2008026332563
resumed,276.2008026332563
resume,276.2008026332563
1990s,276.15663529973955
venue,275.79903783026487
avenue,275.79903783026487
begun,275.6171892551789
founder,274.5797862511357
suspended,274.52065005696943
court,274.48023042421556
crush,274.48023042421556
could,274.2649826228798
holocaust,274.2649826228798
actual,274.2649826228798
musical,274.2649826228798
lucy,274.2649826228798
casualty,274.2649826228798
continuity,273.87281770050674
suspicion,272.8000778479288
compound,272.8000778479288
roughly,271.85150265529336
turkey,271.7843912363909
mourning,271.45933773292035
turning,271.45933773292035
smuggling,271.44037972989327
uprising,270.3865978803423
focusing,269.87255090094163
conference,269.55810237136126
right-wing,269.4512260934789
versus,269.0894454378844
survey,269.0894454378844
brought,268.9075968627984
hundred,268.88379751716707
nurse,268.88379751716707
routine,268.88379751716707
hundreds,268.88379751716707
turned,268.88379751716707
nature,268.88379751716707
unrest,268.88379751716707
understood,268.88379751716707
southern,268.88379751716707
value,268.8741976365486
volume,268.8741976365486
outline,268.6685497158312
unless,268.6685497158312
suddenly,268.6685497158312
remembrance,268.59314833321815
questioning,268.4726745917669
unmanned,268.2763847934582
far-right,268.1616892478947
super,267.811057664589
harmful,267.65494605741947
fully,267.4396982560836
full,267.4396982560836
focused,267.2970106851883
punishment,267.20364494088017
suspension,267.20364494088017
quick,267.0771558861968
n't,266.8218422026451
profound,266.1900412824685
painful,265.9747934811326
questioned,265.8971343760136
business,265.7246439233363
bedouin,265.7246439233363
january,265.69906705950467
injury,265.69906705950467
figure,264.88353071760184
qualified,264.66828291626604
referenced,264.56908218802147
reference,264.56908218802147
discussing,264.17656216697293
causing,264.17656216697293
exceptional,264.0247066179382
maximum,263.0516025856791
turmoil,261.95895732345076
truly,261.95895732345076
urging,261.76308219938653
arguing,261.76308219938653
outcome,261.60102195121965
suicide,261.60102195121965
discussed,261.60102195121965
aacute,261.60102195121965
caused,261.60102195121965
cause,261.60102195121965
humanitarian,261.56679240107775
individual,261.55719252045935
annual,261.3515445997419
intelligence,261.0181380671345
suffers,260.68697411972795
suffer,260.68697411972795
disruption,260.49405254849984
paramount,260.49405254849984
@,260.0665741741438
support,259.4213126959218
unrwa,259.26718537249695
supply,259.20606489458595
square,259.1875419836332
argue,259.1875419836332
gratitude,259.1875419836332
urged,259.1875419836332
graduate,259.1875419836332
quartet,259.1875419836332
daughter,259.1875419836332
urge,259.1875419836332
outrage,259.1875419836332
argued,259.1875419836332
equality,258.9722941822974
equal,258.9722941822974
quietly,258.9722941822974
dialogue,258.9722941822974
deterrence,258.8730934540529
expelled,258.8204386332626
build,258.79980372962
built,258.79980372962
suggesting,258.77641905823316
ensuing,258.5801292599244
auschwitz,258.38391369514727
700,258.2390329748503
al-sharif,258.05389611471617
stuck,257.1846105543543
explicitly,257.09986642422194
collective,256.92767356305797
reconnaissance,256.54510852130335
suggested,256.2008788424798
budget,256.0283883898025
druze,255.69450054038845
authorized,255.69450054038845
fuel,254.7757375844235
musician,254.28401683513047
community,254.28401683513047
discussion,254.28401683513047
unsc,254.28401683513047
count,254.28401683513047
cup,253.21127698255242
campus,253.21127698255242
coup,253.21127698255242
exercise,253.04089852256487
gaza-based,252.82684233569697
june,252.8198585865088
adjustment,252.8198585865088
al-haram,252.35790738074752
researcher,252.16350106167246
hungary,251.87053686754402
guardian,251.87053686754402
inquiry,251.87053686754402
ground,251.87053686754402
jumped,251.74711873393076
assaulting,251.65528906620818
2010,251.63282603454078
2001,251.63282603454078
celebrating,251.3646398822592
hamas-affiliated,250.87067637568887
group,250.79779701496602
respectively,250.4737486047672
reconciliation,249.6202683275871
cancellation,249.4050205262513
rushed,249.29499665179065
user,249.29499665179065
sure,249.29499665179065
true,249.29499665179065
serious,249.29499665179065
summer,249.29499665179065
route,249.29499665179065
outlet,249.07974885045485
ultimate,249.07974885045485
shmuel,249.07974885045485
synagogue,248.88387372639062
celebrates,248.78909966650582
celebrate,248.78909966650582
celebrated,248.78909966650582
netanyahu,248.6875839280818
uniform,247.67398026967012
suspend,247.61484407550387
',247.23304133726865
's,247.23304133726865
'm,247.23304133726865
supposed,246.5421042229259
one-state,246.40353910146771
wounded,246.38797689950096
extraordinary,246.29707658004259
submitted,246.13584305795993
abuse,246.13584305795993
beauty,246.13584305795993
july,245.8950183927925
representative,245.09256349905436
outskirt,244.87858525492533
turkish,244.87858525492533
likud,244.66333745358946
caught,244.5877613015966
characterized,243.96322426823357
correspondent,243.16634336929633
judge,243.12360305297494
accordance,242.5527405629756
various,242.18363945641883
around,241.97799153570148
round,241.97799153570148
mansour,241.97799153570148
turn,241.97799153570148
industry,241.97799153570148
russian,241.97799153570148
run,241.97799153570148
yuval,241.96839165508302
visual,241.96839165508302
humiliation,241.7627437343656
solution,241.7627437343656
situational,241.7627437343656
celebration,241.47209455041664
incredible,241.47209455041664
considerable,241.47209455041664
proud,240.90525168312342
disrupt,240.90525168312342
purim,240.90525168312342
triumph,240.90525168312342
trump,240.90525168312342
extremely,240.51962542179996
focus,240.3912047037227
collecting,239.7087649927175
technological,239.7087649927175
huwara,239.67838450712054
concerning,239.5318478716803
would,239.46313670578473
obvious,239.02448586258808
youngest,238.99132839454805
question,238.99132839454805
equation,238.99132839454805
distinguished,238.99132839454805
mengistu,238.99132839454805
enough,238.99132839454805
justified,238.92704645510105
husband,238.81883794187073
2002,238.17987893598905
2020,238.17987893598905
in-depth,238.0137941328005
gulf,237.76247693480045
controversial,237.5198909488756
founding,237.37031201242746
funding,237.37031201242746
electricity,237.34847257829998
collected,237.13322477696414
independence,236.99672728868077
concentrate,236.95630765592693
concerned,236.95630765592693
condolence,236.7410598545911
deliberately,236.26782656574096
2003,235.85767494661025
70,235.3092986885648
founded,234.79477179667415
funded,234.79477179667415
unified,234.79477179667415
discus,234.69521596975406
automatic,234.69521596975406
damascus,234.69521596975406
touch,234.69521596975406
cut,234.69521596975406
custody,234.69521596975406
much,234.69521596975406
music,234.69521596975406
anti-tank,234.67012258851312
specifically,234.43946854226556
expecting,234.34748529665498
acknowledgment,234.32115385393885
accessible,234.18931898446922
judea,233.23105772113237
external,233.20262030571075
excitement,232.84468493347964
existence,232.84468493347964
guard,232.28173600216763
rsquo,232.28173600216763
drug,232.28173600216763
rdquo,232.28173600216763
explore,232.12988045313273
103fm,232.07687649284514
remarkable,232.06666297021147
ldquo,232.06648820083177
lsquo,232.06648820083177
although,232.06648820083177
quality,232.06648820083177
expected,231.77194508090162
resilience,231.75203967125137
mounting,231.6743232784588
gunman,231.6743232784588
predecessor,230.89454762000923
putting,230.60158342588085
pushing,230.60158342588085
comprehensive,230.4927828170178
collection,229.81621966087494
perspective,229.4200429644398
suggest,229.2950728610142
performance,229.27353123788865
united,229.09878306270548
heinous,229.09878306270548
sounded,229.09878306270548
institute,229.09878306270548
hussein,229.09878306270548
unite,229.09878306270548
sustained,229.09878306270548
summoned,229.09878306270548
minute,229.09878306270548
student,229.09878306270548
120,228.70309174825522
2005,228.59122363203178
2006,228.35809604146428
fruit,228.08517940429374
forum,228.08517940429374
fourth,228.08517940429374
four,228.08517940429374
disputed,228.02604321012748
updated,228.02604321012748
dispute,228.02604321012748
pause,228.02604321012748
deputy,228.02604321012748
pushed,228.02604321012748
update,228.02604321012748
representing,227.87365492871388
foundation,227.47776668058492
collaboration,227.2302492406112
2008,226.54977123877902
nevertheless,226.36125468492017
n12,225.362158327346
represented,225.29811471296057
jump,224.84131275246511
electoral,224.82719947753517
recalled,224.82719947753517
expectation,224.45493996481238
exception,224.45493996481238
everywhere,224.27689545767515
remembered,223.81911369541663
approximately,223.7401354844655
al-qassam,222.46543825812842
al-aqsa,222.46543825812842
hurt,222.38919067032504
authority,222.38919067032504
tourism,222.38919067032504
uri,222.38919067032504
tour,222.38919067032504
russia,222.38919067032504
trust,222.38919067032504
author,222.38919067032504
truth,222.38919067032504
hours,222.38919067032504
saturday,222.38919067032504
summary,222.38919067032504
tourist,222.38919067032504
trauma,222.38919067032504
rush,222.38919067032504
hour,222.38919067032504
thursday,222.38919067032504
loud,222.17394286898923
assault,222.17394286898923
shaul,222.17394286898923
muslim,222.17394286898923
soul,222.17394286898923
adult,222.17394286898923
muslims,222.17394286898923
dual,222.17394286898923
expressing,222.0414599972259
institution,221.78177794661624
ammunition,221.78177794661624
union,221.78177794661624
munition,221.78177794661624
anonymous,221.78177794661624
putin,220.70903809403825
upon,220.70903809403825
reflecting,220.434767755597
wound,219.48217091803542
expressed,219.46591978147254
mosque,219.40252752917164
guest,219.40252752917164
huge,219.40252752917164
quoted,219.40252752917164
quite,219.40252752917164
quest,219.40252752917164
quiet,219.40252752917164
guided,219.40252752917164
guetta,219.40252752917164
bus,219.23003707649434
buy,219.23003707649434
doubt,219.23003707649434
hub,219.23003707649434
busy,219.23003707649434
abu,219.23003707649434
11,219.22630456052144
150,219.11443644429798
reflected,217.85922753984366
explicit,217.53009977109616
complex,217.53009977109616
complexity,217.53009977109616
controlled,217.51019436144594
enforcement,217.46706261747062
crescent,217.36750679055058
concrete,217.36750679055058
acknowledging,217.3078932043158
two-state,217.19812609142124
canceled,217.15225898921474
challenging,217.09907143604582
exchange,215.8314242838566
yousef,215.20597093129777
principle,214.97254973391694
acknowledged,214.73235298856247
acknowledge,214.73235298856247
incredibly,214.56628856895102
governance,214.55226201997272
challenge,214.5235312202925
explaining,214.5092070798008
2009,213.82654812087668
problematic,213.493548716373
7,212.37956440227921
7th,212.37956440227921
expression,212.14891466538333
explosive,212.13931478476493
gun,212.08552241308246
gunshot,212.08552241308246
housing,212.08552241308246
studying,212.08552241308246
using,212.08552241308246
young,212.08552241308246
shouting,212.08552241308246
issuing,212.08552241308246
explained,211.9336668640475
psychological,211.73021915867383
respective,210.90398195164138
perceived,210.90398195164138
reinforced,210.75747022509026
presence,210.698334030924
intercepted,210.698334030924
correct,210.6579143981702
character,210.6579143981702
effectiveness,210.48949079916076
commercial,210.44266659683433
circle,210.44266659683433
collect,210.22741879549852
perpetrator,210.19877735191295
concern,210.05050167446132
terrible,209.57726838561118
yehuda,209.5099821973291
use,209.5099821973291
medium,209.5099821973291
tuesday,209.5099821973291
studies,209.5099821973291
used,209.5099821973291
issue,209.5099821973291
ehud,209.5099821973291
uae,209.5099821973291
attitude,209.5099821973291
eu,209.5099821973291
house,209.5099821973291
due,209.5099821973291
assume,209.5099821973291
statute,209.5099821973291
outside,209.5099821973291
studied,209.5099821973291
issued,209.5099821973291
yehudit,209.5099821973291
perfectly,209.46948257117643
december,209.21933301338007
accomplishment,208.7625140205475
referring,208.3439902575038
responsible,207.8971158093244
found,207.88896581520854
fun,207.88896581520854
fund,207.88896581520854
congressional,207.42177390553906
increasingly,207.42177390553906
2004,207.02688265313978
judaism,206.32525173966675
compelling,206.13378625162528
12,205.77335746196965
21,205.77335746196965
referred,205.76845004175044
250,205.66148934574622
?,205.40889150799768
recovery,205.26712941183902
recover,205.26712941183902
uk,205.09357080046374
expects,204.866139099436
except,204.866139099436
expect,204.866139099436
tolerance,204.84623368978575
necessarily,204.84623368978575
recently,204.84623368978575
[,204.707440488966
],204.707440488966
internationally,204.596756338308
biblical,204.4822947814041
elsewhere,204.2671988702455
parallel,203.91618140810303
replaced,203.77349383720775
replace,203.77349383720775
precisely,203.77349383720775
helicopter,203.77349383720775
difference,203.57425048606294
effectively,203.56465060544454
completely,203.55824603587195
especially,203.55824603587195
31,203.45115347259087
13,203.45115347259087
crackdown,203.33448324901514
confidence,202.867281935434
uavs,202.3986250019573
perception,202.3085890622568
appearance,202.3085890622568
generally,202.21750592086346
human,202.19297708123986
unity,202.19297708123986
sound,202.19297708123986
yunis,202.19297708123986
thousand,202.19297708123986
thousands,202.19297708123986
amount,202.19297708123986
sunday,202.19297708123986
mount,202.19297708123986
situation,202.19297708123986
sudan,202.19297708123986
humanity,202.19297708123986
un,202.19297708123986
stun,202.19297708123986
unit,202.19297708123986
emergency,202.07481834996818
practical,202.0529216281671
governmental,202.03098891920786
basketball,201.78645559357932
conscription,201.66075670579409
preserving,201.17349686796572
outpost,201.12023722866186
put,201.12023722866186
push,201.12023722866186
tapuah,201.12023722866186
greerfc,201.06121469155642
transferring,201.0269851414145
extreme,200.94985876867415
comfortable,200.6734764375433
extensive,200.54809396568277
without,199.89337005265898
connecting,199.74683341721865
overwhelming,199.73138189062703
mediterranean,199.46504858407295
expense,199.26970619238733
engineering,199.05392565867285
exactly,199.01403875829777
rejecting,198.89008789230587
preserve,198.59795665221236
transferred,198.45144492566124
represents,198.39230873149495
enterprise,198.39230873149495
represent,198.39230873149495
fought,198.19271028167472
controversy,197.95012429574982
recall,197.92139349606953
clearly,197.92139349606953
performer,197.3787050730832
wherever,197.37108947620953
connected,197.17129320146535
remember,196.913307713951
contemporary,196.67173652245435
rejected,196.3145476765525
51,196.1847021580124
15,196.1847021580124
16,195.9515745674449
61,195.9515745674449
broadcaster,195.19273550491047
illegally,195.0774179258114
receiving,194.96346115459636
college,194.93473035491613
screening,194.75781323387892
18,194.14324976475967
beersheba,193.75415412012035
proceeding,193.68507338130095
existential,193.4176058512491
convincing,192.63547622184686
pretext,192.56011380000695
expert,192.56011380000695
express,192.56011380000695
relatively,192.5306085097383
brokered,192.49689631708569
sought,192.49672154770602
quds,192.49672154770602
thought,192.49672154770602
taught,192.49672154770602
quot,192.49672154770602
squad,192.49672154770602
tough,192.49672154770602
quit,192.49672154770602
guy,192.49672154770602
though,192.49672154770602
hug,192.49672154770602
quo,192.49672154770602
receive,192.38792093884302
received,192.38792093884302
explode,192.34486599867108
example,192.34486599867108
expel,192.34486599867108
22,192.32041036341786
recommended,192.1822730181256
residence,192.1822730181256
reporter,191.68271633911453
checkpoint,191.68214195202196
reportedly,191.46746853777873
proceeded,191.1095331655476
interpretation,191.0753036154057
reflects,190.95342155837804
reflect,190.95342155837804
personnel,190.86005581406988
cancer,190.46170080908496
concert,190.46170080908496
cancel,190.24645300774912
comeback,190.20314093447809
convinced,190.05993600609352
convince,190.05993600609352
23,189.9982063740391
32,189.9982063740391
connection,189.85428808537608
observer,189.80195051857925
leverage,189.7591931699207
%,189.64503828326676
practice,189.38896095650693
reasonable,189.381054796526
politically,189.3164007260665
complicated,189.1737131551711
exciting,188.92561830239094
famous,188.30016494983215
arrogance,188.04822084149856
recording,188.04822084149856
33,187.6760023846603
excited,186.3500780866376
objective,186.04403688734996
significance,185.85402128581092
artillery,185.61536819664047
directorate,185.47268062574517
career,185.47268062574517
recorded,185.47268062574517
research,185.47268062574517
secretary,185.47268062574517
literally,185.40012039530464
declared,185.25743282440936
explain,185.02786088258188
explosion,185.02786088258188
